region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url
EU_EEA,Romania,ROU,2005,Escherichia coli,Blood/invasive,Aminoglycosides,12,81,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2006,Escherichia coli,Blood/invasive,Aminoglycosides,16,40,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2007,Escherichia coli,Blood/invasive,Aminoglycosides,22,61,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2008,Escherichia coli,Blood/invasive,Aminoglycosides,12,51,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2009,Escherichia coli,Blood/invasive,Aminoglycosides,9,57,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2010,Escherichia coli,Blood/invasive,Aminoglycosides,4,33,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2011,Escherichia coli,Blood/invasive,Aminoglycosides,9,50,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2012,Escherichia coli,Blood/invasive,Aminoglycosides,45,185,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2013,Escherichia coli,Blood/invasive,Aminoglycosides,44,298,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2014,Escherichia coli,Blood/invasive,Aminoglycosides,52,303,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2015,Escherichia coli,Blood/invasive,Aminoglycosides,67,366,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2016,Escherichia coli,Blood/invasive,Aminoglycosides,62,414,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2017,Escherichia coli,Blood/invasive,Aminoglycosides,78,513,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2018,Escherichia coli,Blood/invasive,Aminoglycosides,83,649,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2019,Escherichia coli,Blood/invasive,Aminoglycosides,69,594,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2020,Escherichia coli,Blood/invasive,Aminoglycosides,40,367,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2021,Escherichia coli,Blood/invasive,Aminoglycosides,43,406,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2022,Escherichia coli,Blood/invasive,Aminoglycosides,72,602,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2023,Escherichia coli,Blood/invasive,Aminoglycosides,110,865,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2002,Escherichia coli,Blood/invasive,Aminopenicillins,14,28,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2003,Escherichia coli,Blood/invasive,Aminopenicillins,32,46,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2004,Escherichia coli,Blood/invasive,Aminopenicillins,34,43,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2005,Escherichia coli,Blood/invasive,Aminopenicillins,63,81,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2006,Escherichia coli,Blood/invasive,Aminopenicillins,28,33,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2007,Escherichia coli,Blood/invasive,Aminopenicillins,37,49,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2008,Escherichia coli,Blood/invasive,Aminopenicillins,17,31,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2009,Escherichia coli,Blood/invasive,Aminopenicillins,12,20,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2010,Escherichia coli,Blood/invasive,Aminopenicillins,19,23,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2011,Escherichia coli,Blood/invasive,Aminopenicillins,17,24,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2012,Escherichia coli,Blood/invasive,Aminopenicillins,109,185,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2013,Escherichia coli,Blood/invasive,Aminopenicillins,188,279,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2014,Escherichia coli,Blood/invasive,Aminopenicillins,172,253,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2015,Escherichia coli,Blood/invasive,Aminopenicillins,189,259,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2016,Escherichia coli,Blood/invasive,Aminopenicillins,272,376,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2017,Escherichia coli,Blood/invasive,Aminopenicillins,337,494,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2018,Escherichia coli,Blood/invasive,Aminopenicillins,337,542,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2019,Escherichia coli,Blood/invasive,Aminopenicillins,339,538,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2020,Escherichia coli,Blood/invasive,Aminopenicillins,198,316,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2021,Escherichia coli,Blood/invasive,Aminopenicillins,226,352,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2022,Escherichia coli,Blood/invasive,Aminopenicillins,338,542,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2023,Escherichia coli,Blood/invasive,Aminopenicillins,469,760,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2002,Escherichia coli,Blood/invasive,Carbapenems,0,23,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2003,Escherichia coli,Blood/invasive,Carbapenems,0,39,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2004,Escherichia coli,Blood/invasive,Carbapenems,1,37,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2005,Escherichia coli,Blood/invasive,Carbapenems,0,75,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2006,Escherichia coli,Blood/invasive,Carbapenems,1,33,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2007,Escherichia coli,Blood/invasive,Carbapenems,0,58,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2008,Escherichia coli,Blood/invasive,Carbapenems,0,55,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2009,Escherichia coli,Blood/invasive,Carbapenems,0,11,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2010,Escherichia coli,Blood/invasive,Carbapenems,0,31,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2011,Escherichia coli,Blood/invasive,Carbapenems,0,47,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2012,Escherichia coli,Blood/invasive,Carbapenems,0,182,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2013,Escherichia coli,Blood/invasive,Carbapenems,0,299,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2014,Escherichia coli,Blood/invasive,Carbapenems,2,305,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2015,Escherichia coli,Blood/invasive,Carbapenems,7,368,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2016,Escherichia coli,Blood/invasive,Carbapenems,4,411,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2017,Escherichia coli,Blood/invasive,Carbapenems,2,510,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2018,Escherichia coli,Blood/invasive,Carbapenems,0,653,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2019,Escherichia coli,Blood/invasive,Carbapenems,4,666,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2020,Escherichia coli,Blood/invasive,Carbapenems,3,454,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2021,Escherichia coli,Blood/invasive,Carbapenems,2,498,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2022,Escherichia coli,Blood/invasive,Carbapenems,4,697,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2023,Escherichia coli,Blood/invasive,Carbapenems,18,985,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2002,Escherichia coli,Blood/invasive,Fluoroquinolones,5,25,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2003,Escherichia coli,Blood/invasive,Fluoroquinolones,7,50,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2004,Escherichia coli,Blood/invasive,Fluoroquinolones,9,43,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2005,Escherichia coli,Blood/invasive,Fluoroquinolones,7,79,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2006,Escherichia coli,Blood/invasive,Fluoroquinolones,16,39,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2007,Escherichia coli,Blood/invasive,Fluoroquinolones,16,60,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2008,Escherichia coli,Blood/invasive,Fluoroquinolones,14,52,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2009,Escherichia coli,Blood/invasive,Fluoroquinolones,10,55,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2010,Escherichia coli,Blood/invasive,Fluoroquinolones,8,33,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2011,Escherichia coli,Blood/invasive,Fluoroquinolones,14,50,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2012,Escherichia coli,Blood/invasive,Fluoroquinolones,54,186,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2013,Escherichia coli,Blood/invasive,Fluoroquinolones,93,300,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2014,Escherichia coli,Blood/invasive,Fluoroquinolones,96,307,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2015,Escherichia coli,Blood/invasive,Fluoroquinolones,114,371,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2016,Escherichia coli,Blood/invasive,Fluoroquinolones,128,418,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2017,Escherichia coli,Blood/invasive,Fluoroquinolones,137,518,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2018,Escherichia coli,Blood/invasive,Fluoroquinolones,188,646,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2019,Escherichia coli,Blood/invasive,Fluoroquinolones,185,654,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2020,Escherichia coli,Blood/invasive,Fluoroquinolones,117,450,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2021,Escherichia coli,Blood/invasive,Fluoroquinolones,123,498,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2022,Escherichia coli,Blood/invasive,Fluoroquinolones,164,690,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2023,Escherichia coli,Blood/invasive,Fluoroquinolones,249,980,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2002,Escherichia coli,Blood/invasive,Third-generation cephalosporins,5,28,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2003,Escherichia coli,Blood/invasive,Third-generation cephalosporins,9,48,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2004,Escherichia coli,Blood/invasive,Third-generation cephalosporins,11,48,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2005,Escherichia coli,Blood/invasive,Third-generation cephalosporins,14,84,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2006,Escherichia coli,Blood/invasive,Third-generation cephalosporins,16,39,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2007,Escherichia coli,Blood/invasive,Third-generation cephalosporins,17,62,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2008,Escherichia coli,Blood/invasive,Third-generation cephalosporins,13,55,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2009,Escherichia coli,Blood/invasive,Third-generation cephalosporins,8,59,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2010,Escherichia coli,Blood/invasive,Third-generation cephalosporins,7,34,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2011,Escherichia coli,Blood/invasive,Third-generation cephalosporins,20,95,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2012,Escherichia coli,Blood/invasive,Third-generation cephalosporins,48,191,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2013,Escherichia coli,Blood/invasive,Third-generation cephalosporins,68,298,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2014,Escherichia coli,Blood/invasive,Third-generation cephalosporins,90,306,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2015,Escherichia coli,Blood/invasive,Third-generation cephalosporins,99,369,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2016,Escherichia coli,Blood/invasive,Third-generation cephalosporins,98,418,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2017,Escherichia coli,Blood/invasive,Third-generation cephalosporins,97,518,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2018,Escherichia coli,Blood/invasive,Third-generation cephalosporins,132,654,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2019,Escherichia coli,Blood/invasive,Third-generation cephalosporins,135,664,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2020,Escherichia coli,Blood/invasive,Third-generation cephalosporins,89,452,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2021,Escherichia coli,Blood/invasive,Third-generation cephalosporins,93,495,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2022,Escherichia coli,Blood/invasive,Third-generation cephalosporins,123,690,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Romania,ROU,2023,Escherichia coli,Blood/invasive,Third-generation cephalosporins,189,990,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2001,Escherichia coli,Blood/invasive,Aminoglycosides,1,45,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2002,Escherichia coli,Blood/invasive,Aminoglycosides,7,215,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2003,Escherichia coli,Blood/invasive,Aminoglycosides,14,237,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2004,Escherichia coli,Blood/invasive,Aminoglycosides,34,280,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2005,Escherichia coli,Blood/invasive,Aminoglycosides,10,97,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2011,Escherichia coli,Blood/invasive,Aminoglycosides,131,740,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2012,Escherichia coli,Blood/invasive,Aminoglycosides,144,694,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2013,Escherichia coli,Blood/invasive,Aminoglycosides,194,807,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2014,Escherichia coli,Blood/invasive,Aminoglycosides,202,888,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2015,Escherichia coli,Blood/invasive,Aminoglycosides,217,896,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2016,Escherichia coli,Blood/invasive,Aminoglycosides,167,828,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2017,Escherichia coli,Blood/invasive,Aminoglycosides,197,875,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2018,Escherichia coli,Blood/invasive,Aminoglycosides,209,969,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2019,Escherichia coli,Blood/invasive,Aminoglycosides,141,847,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Slovakia,SVK,2020,Escherichia coli,Blood/invasive,Aminoglycosides,135,731,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
